Year,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
2022,0 days 00:21:04.044000,RUS,63,0 days 00:01:55.842000,3.0,1.0,,,0 days 00:00:30.724000,0 days 00:00:45.403000,0 days 00:00:39.715000,0 days 00:19:38.926000,0 days 00:20:24.329000,0 days 00:21:04.044000,287.0,263.0,244.0,276.0,True,INTERMEDIATE,3.0,True,Mercedes,0 days 00:19:08.202000,2022-10-01 13:04:08.210,12,,False,,False,True
2022,0 days 00:23:21.450000,RUS,63,0 days 00:02:17.406000,4.0,1.0,,,0 days 00:00:35.206000,0 days 00:00:55.002000,0 days 00:00:47.198000,0 days 00:21:39.250000,0 days 00:22:34.252000,0 days 00:23:21.450000,224.0,134.0,243.0,265.0,False,INTERMEDIATE,4.0,True,Mercedes,0 days 00:21:04.044000,2022-10-01 13:06:04.052,12,,False,,False,True
2022,0 days 00:25:17.345000,RUS,63,0 days 00:01:55.895000,5.0,1.0,,,0 days 00:00:30.373000,0 days 00:00:45.722000,0 days 00:00:39.800000,0 days 00:23:51.823000,0 days 00:24:37.545000,0 days 00:25:17.345000,292.0,264.0,246.0,280.0,False,INTERMEDIATE,5.0,True,Mercedes,0 days 00:23:21.450000,2022-10-01 13:08:21.458,1,,False,,False,True
2022,0 days 00:27:36.750000,RUS,63,0 days 00:02:19.405000,6.0,1.0,,0 days 00:27:28.949000,0 days 00:00:36.561000,0 days 00:00:52.903000,0 days 00:00:49.941000,0 days 00:25:53.906000,0 days 00:26:46.809000,0 days 00:27:36.750000,139.0,241.0,,262.0,False,INTERMEDIATE,6.0,True,Mercedes,0 days 00:25:17.345000,2022-10-01 13:10:17.353,12,,False,,False,False
2022,0 days 00:30:01.466000,RUS,63,0 days 00:02:24.716000,7.0,2.0,0 days 00:27:59.912000,,0 days 00:00:55.361000,0 days 00:00:47.986000,0 days 00:00:41.369000,0 days 00:28:32.111000,0 days 00:29:20.097000,0 days 00:30:01.466000,262.0,247.0,243.0,,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:27:36.750000,2022-10-01 13:12:36.758,1,,False,,False,False
2022,0 days 00:31:56.099000,RUS,63,0 days 00:01:54.633000,8.0,2.0,,,0 days 00:00:30.502000,0 days 00:00:44.531000,0 days 00:00:39.600000,0 days 00:30:31.968000,0 days 00:31:16.499000,0 days 00:31:56.099000,289.0,264.0,245.0,280.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:30:01.466000,2022-10-01 13:15:01.474,1,,False,,False,True
2022,0 days 00:34:14.944000,RUS,63,0 days 00:02:18.845000,9.0,2.0,,0 days 00:34:07.147000,0 days 00:00:31.308000,0 days 00:00:51.279000,0 days 00:00:56.258000,0 days 00:32:27.407000,0 days 00:33:18.686000,0 days 00:34:14.944000,236.0,192.0,,283.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 00:31:56.099000,2022-10-01 13:16:56.107,12,,False,,False,False
2022,0 days 00:43:04.091000,RUS,63,,10.0,3.0,0 days 00:40:52.230000,,,0 days 00:00:49.465000,0 days 00:00:48.396000,,0 days 00:42:15.704000,0 days 00:43:04.091000,255.0,242.0,244.0,,False,INTERMEDIATE,4.0,False,Mercedes,0 days 00:34:14.944000,2022-10-01 13:19:14.952,1,,False,,False,False
2022,0 days 00:44:59.694000,RUS,63,0 days 00:01:55.603000,11.0,3.0,,,0 days 00:00:30.400000,0 days 00:00:45.590000,0 days 00:00:39.613000,0 days 00:43:34.491000,0 days 00:44:20.081000,0 days 00:44:59.694000,291.0,265.0,247.0,280.0,True,INTERMEDIATE,5.0,False,Mercedes,0 days 00:43:04.091000,2022-10-01 13:28:04.099,1,,False,,False,True
2022,0 days 00:48:03.654000,RUS,63,,12.0,3.0,,0 days 00:47:01.555000,0 days 00:00:32.817000,0 days 00:00:46.915000,,0 days 00:45:32.564000,0 days 00:46:19.446000,,263.0,240.0,,267.0,False,INTERMEDIATE,6.0,False,Mercedes,0 days 00:44:59.694000,2022-10-01 13:29:59.702,1,,False,,False,False
2022,0 days 00:50:28.107000,RUS,63,0 days 00:02:24.453000,13.0,4.0,0 days 00:48:27.541000,,0 days 00:00:56.071000,0 days 00:00:46.173000,0 days 00:00:42.209000,0 days 00:48:59.725000,0 days 00:49:45.898000,0 days 00:50:28.107000,271.0,248.0,245.0,,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:48:03.654000,2022-10-01 13:33:03.662,1,,False,,False,False
2022,0 days 00:52:22.119000,RUS,63,0 days 00:01:54.012000,14.0,4.0,,,0 days 00:00:30.118000,0 days 00:00:43.960000,0 days 00:00:39.934000,0 days 00:50:58.225000,0 days 00:51:42.185000,0 days 00:52:22.119000,289.0,265.0,247.0,278.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:50:28.107000,2022-10-01 13:35:28.115,1,,False,,False,True
2022,0 days 00:54:38.060000,RUS,63,0 days 00:02:15.941000,15.0,4.0,,,0 days 00:00:33.577000,0 days 00:00:50.491000,0 days 00:00:51.873000,0 days 00:52:55.696000,0 days 00:53:46.187000,0 days 00:54:38.060000,262.0,235.0,245.0,265.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 00:52:22.119000,2022-10-01 13:37:22.127,1,,False,,False,True
2022,0 days 00:56:32.375000,RUS,63,0 days 00:01:54.315000,16.0,4.0,,,0 days 00:00:30.241000,0 days 00:00:44.222000,0 days 00:00:39.852000,0 days 00:55:08.301000,0 days 00:55:52.523000,0 days 00:56:32.375000,290.0,265.0,248.0,280.0,False,INTERMEDIATE,4.0,True,Mercedes,0 days 00:54:38.060000,2022-10-01 13:39:38.068,1,,False,,False,True
2022,0 days 00:58:48.080000,RUS,63,0 days 00:02:15.705000,17.0,4.0,,0 days 00:58:39.987000,0 days 00:00:34.763000,0 days 00:00:48.351000,0 days 00:00:52.591000,0 days 00:57:07.138000,0 days 00:57:55.489000,0 days 00:58:48.080000,262.0,236.0,,230.0,False,INTERMEDIATE,5.0,True,Mercedes,0 days 00:56:32.375000,2022-10-01 13:41:32.383,1,,False,,False,False
2022,0 days 00:17:44.449000,RIC,3,,1.0,1.0,0 days 00:15:21.391000,,,0 days 00:00:53.212000,0 days 00:00:50.533000,,0 days 00:16:53.944000,0 days 00:17:44.449000,266.0,247.0,234.0,,False,INTERMEDIATE,1.0,True,McLaren,0 days 00:15:21.391000,2022-10-01 13:00:21.399,1,,False,,False,False
2022,0 days 00:19:44.242000,RIC,3,0 days 00:01:59.793000,2.0,1.0,,,0 days 00:00:31.060000,0 days 00:00:47.770000,0 days 00:00:40.963000,0 days 00:18:15.509000,0 days 00:19:03.279000,0 days 00:19:44.242000,282.0,260.0,242.0,276.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 00:17:44.449000,2022-10-01 13:02:44.457,1,,False,,False,True
2022,0 days 00:22:01.960000,RIC,3,0 days 00:02:17.718000,3.0,1.0,,,0 days 00:00:35.838000,0 days 00:00:56.409000,0 days 00:00:45.471000,0 days 00:20:20.080000,0 days 00:21:16.489000,0 days 00:22:01.960000,263.0,106.0,241.0,,False,INTERMEDIATE,3.0,True,McLaren,0 days 00:19:44.242000,2022-10-01 13:04:44.250,12,,False,,False,True
2022,0 days 00:24:54.374000,RIC,3,,4.0,1.0,,0 days 00:24:07.785000,0 days 00:00:30.779000,0 days 00:00:49.746000,0 days 00:01:31.858000,0 days 00:22:32.840000,0 days 00:23:22.516000,0 days 00:24:54.594000,289.0,238.0,,280.0,False,INTERMEDIATE,4.0,True,McLaren,0 days 00:22:01.960000,2022-10-01 13:07:01.968,21,,False,,False,False
2022,0 days 00:27:33.187000,RIC,3,,5.0,2.0,0 days 00:25:19.514000,,0 days 00:01:02.445000,0 days 00:00:50.902000,0 days 00:00:45.482000,0 days 00:25:56.851000,0 days 00:26:47.735000,0 days 00:27:33.367000,272.0,241.0,241.0,,False,INTERMEDIATE,1.0,True,McLaren,0 days 00:24:54.374000,2022-10-01 13:09:54.382,12,,False,,False,False
2022,0 days 00:29:30.127000,RIC,3,0 days 00:01:56.940000,6.0,2.0,,,0 days 00:00:30.813000,0 days 00:00:45.710000,0 days 00:00:40.417000,0 days 00:28:04,0 days 00:28:49.710000,0 days 00:29:30.127000,288.0,263.0,244.0,279.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 00:27:33.187000,2022-10-01 13:12:33.195,1,,False,,False,True
2022,0 days 00:31:49.607000,RIC,3,0 days 00:02:19.480000,7.0,2.0,,,0 days 00:00:38.443000,0 days 00:00:52.046000,0 days 00:00:48.991000,0 days 00:30:08.570000,0 days 00:31:00.616000,0 days 00:31:49.607000,143.0,239.0,243.0,264.0,False,INTERMEDIATE,3.0,True,McLaren,0 days 00:29:30.127000,2022-10-01 13:14:30.135,1,,False,,False,True
2022,0 days 00:33:45.833000,RIC,3,0 days 00:01:56.226000,8.0,2.0,,,0 days 00:00:30.592000,0 days 00:00:45.297000,0 days 00:00:40.337000,0 days 00:32:20.199000,0 days 00:33:05.496000,0 days 00:33:45.833000,289.0,263.0,246.0,281.0,True,INTERMEDIATE,4.0,True,McLaren,0 days 00:31:49.607000,2022-10-01 13:16:49.615,12,,False,,False,True
2022,0 days 00:36:02.782000,RIC,3,0 days 00:02:16.949000,9.0,2.0,,0 days 00:35:55.017000,0 days 00:00:33.779000,0 days 00:00:48.364000,0 days 00:00:54.806000,0 days 00:34:19.612000,0 days 00:35:07.976000,0 days 00:36:02.782000,262.0,240.0,,265.0,False,INTERMEDIATE,5.0,True,McLaren,0 days 00:33:45.833000,2022-10-01 13:18:45.841,1,,False,,False,False
2022,0 days 00:20:11.834000,MAG,20,,1.0,1.0,0 days 00:17:35.543000,,,0 days 00:00:57.402000,0 days 00:01:00.125000,,0 days 00:19:11.733000,0 days 00:20:11.841000,197.0,237.0,237.0,,False,INTERMEDIATE,1.0,False,Haas F1 Team,0 days 00:17:35.543000,2022-10-01 13:02:35.551,1,,False,,False,False
2022,0 days 00:22:29.861000,MAG,20,0 days 00:02:18.027000,2.0,1.0,,,0 days 00:00:30.979000,0 days 00:00:59.825000,0 days 00:00:47.223000,0 days 00:20:42.813000,0 days 00:21:42.638000,0 days 00:22:29.861000,288.0,131.0,241.0,278.0,True,INTERMEDIATE,2.0,False,Haas F1 Team,0 days 00:20:11.834000,2022-10-01 13:05:11.842,12,,False,,False,True
2022,0 days 00:24:35.341000,MAG,20,0 days 00:02:05.480000,3.0,1.0,,0 days 00:24:27.550000,0 days 00:00:31.068000,0 days 00:00:45.598000,0 days 00:00:48.814000,0 days 00:23:00.929000,0 days 00:23:46.527000,0 days 00:24:35.341000,290.0,264.0,,280.0,False,INTERMEDIATE,3.0,False,Haas F1 Team,0 days 00:22:29.861000,2022-10-01 13:07:29.869,12,,False,,False,False
2022,0 days 00:28:18.831000,MAG,20,,4.0,2.0,0 days 00:26:01.533000,,,0 days 00:00:55.999000,0 days 00:00:48.748000,,0 days 00:27:30.108000,0 days 00:28:19.005000,272.0,249.0,241.0,,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 00:24:35.341000,2022-10-01 13:09:35.349,12,,False,,False,False
2022,0 days 00:30:14.054000,MAG,20,0 days 00:01:55.223000,5.0,2.0,,,0 days 00:00:30.581000,0 days 00:00:44.855000,0 days 00:00:39.787000,0 days 00:28:49.412000,0 days 00:29:34.267000,0 days 00:30:14.054000,290.0,264.0,241.0,279.0,True,INTERMEDIATE,2.0,True,Haas F1 Team,0 days 00:28:18.831000,2022-10-01 13:13:18.839,1,,False,,False,True
2022,0 days 00:32:51.972000,MAG,20,,6.0,2.0,,,0 days 00:00:42.120000,0 days 00:01:03.775000,0 days 00:00:52.006000,0 days 00:30:56.195000,0 days 00:31:59.966000,0 days 00:32:52.135000,143.0,208.0,243.0,276.0,False,INTERMEDIATE,3.0,True,Haas F1 Team,0 days 00:30:14.054000,2022-10-01 13:15:14.062,1,,False,,False,False
2022,0 days 00:34:47.075000,MAG,20,0 days 00:01:55.103000,7.0,2.0,,,0 days 00:00:30.584000,0 days 00:00:44.707000,0 days 00:00:39.812000,0 days 00:33:22.556000,0 days 00:34:07.263000,0 days 00:34:47.075000,288.0,264.0,241.0,280.0,True,INTERMEDIATE,4.0,True,Haas F1 Team,0 days 00:32:51.972000,2022-10-01 13:17:51.980,12,,False,,False,True
2022,0 days 00:37:01.235000,MAG,20,0 days 00:02:14.160000,8.0,2.0,,0 days 00:36:53.413000,0 days 00:00:33.372000,0 days 00:00:49.684000,0 days 00:00:51.104000,0 days 00:35:20.447000,0 days 00:36:10.131000,0 days 00:37:01.235000,262.0,241.0,,276.0,False,INTERMEDIATE,5.0,True,Haas F1 Team,0 days 00:34:47.075000,2022-10-01 13:19:47.083,1,,False,,False,False
2022,0 days 00:42:28.258000,MAG,20,,9.0,3.0,0 days 00:40:13.201000,,,0 days 00:00:49.977000,0 days 00:00:47.532000,,0 days 00:41:40.747000,0 days 00:42:28.268000,250.0,243.0,241.0,,False,INTERMEDIATE,4.0,False,Haas F1 Team,0 days 00:37:01.235000,2022-10-01 13:22:01.243,1,,False,,False,False
2022,0 days 00:44:23.389000,MAG,20,0 days 00:01:55.131000,10.0,3.0,,,0 days 00:00:30.624000,0 days 00:00:44.728000,0 days 00:00:39.779000,0 days 00:42:58.882000,0 days 00:43:43.610000,0 days 00:44:23.389000,288.0,263.0,240.0,277.0,True,INTERMEDIATE,5.0,False,Haas F1 Team,0 days 00:42:28.258000,2022-10-01 13:27:28.266,1,,False,,False,True
2022,0 days 00:46:38.833000,MAG,20,0 days 00:02:15.444000,11.0,3.0,,,0 days 00:00:34.829000,0 days 00:00:52.772000,0 days 00:00:47.843000,0 days 00:44:58.218000,0 days 00:45:50.990000,0 days 00:46:38.833000,263.0,239.0,243.0,,False,INTERMEDIATE,6.0,False,Haas F1 Team,0 days 00:44:23.389000,2022-10-01 13:29:23.397,1,,False,,False,True
2022,0 days 00:48:35.250000,MAG,20,0 days 00:01:56.417000,12.0,3.0,,,0 days 00:00:30.628000,0 days 00:00:44.883000,0 days 00:00:40.906000,0 days 00:47:09.461000,0 days 00:47:54.344000,0 days 00:48:35.250000,287.0,263.0,240.0,279.0,False,INTERMEDIATE,7.0,False,Haas F1 Team,0 days 00:46:38.833000,2022-10-01 13:31:38.841,1,,False,,False,True
2022,0 days 00:50:55.680000,MAG,20,0 days 00:02:20.430000,13.0,3.0,,0 days 00:50:47.887000,0 days 00:00:33.924000,0 days 00:00:51.600000,0 days 00:00:54.906000,0 days 00:49:09.174000,0 days 00:50:00.774000,0 days 00:50:55.680000,264.0,215.0,,272.0,False,INTERMEDIATE,8.0,False,Haas F1 Team,0 days 00:48:35.250000,2022-10-01 13:33:35.258,1,,False,,False,False
2022,0 days 00:53:27.459000,MAG,20,,14.0,4.0,0 days 00:51:20.842000,,0 days 00:00:57.903000,0 days 00:00:50.978000,0 days 00:00:42.910000,0 days 00:51:53.626000,0 days 00:52:44.589000,0 days 00:53:27.642000,264.0,244.0,245.0,,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 00:50:55.680000,2022-10-01 13:35:55.688,1,,False,,False,False
2022,0 days 00:55:21.465000,MAG,20,0 days 00:01:54.006000,15.0,4.0,,,0 days 00:00:30.121000,0 days 00:00:44.201000,0 days 00:00:39.684000,0 days 00:53:57.580000,0 days 00:54:41.781000,0 days 00:55:21.465000,286.0,263.0,244.0,278.0,True,INTERMEDIATE,2.0,True,Haas F1 Team,0 days 00:53:27.459000,2022-10-01 13:38:27.467,1,,False,,False,True
2022,0 days 00:57:44.506000,MAG,20,0 days 00:02:23.041000,16.0,4.0,,0 days 00:57:36.696000,0 days 00:00:35.024000,0 days 00:00:54.667000,0 days 00:00:53.350000,0 days 00:55:56.489000,0 days 00:56:51.156000,0 days 00:57:44.506000,263.0,219.0,,263.0,False,INTERMEDIATE,3.0,True,Haas F1 Team,0 days 00:55:21.465000,2022-10-01 13:40:21.473,1,,False,,False,False
2022,0 days 01:05:20.192000,MAG,20,,17.0,5.0,0 days 01:03:04.879000,,,0 days 00:00:50.693000,0 days 00:00:48.771000,,0 days 01:04:31.450000,0 days 01:05:20.192000,259.0,243.0,246.0,,False,INTERMEDIATE,6.0,False,Haas F1 Team,0 days 00:57:44.506000,2022-10-01 13:42:44.514,1,,False,,False,False
2022,0 days 01:07:34.510000,MAG,20,0 days 00:02:14.318000,18.0,5.0,,0 days 01:07:26.702000,0 days 00:00:30.314000,0 days 00:00:53.399000,0 days 00:00:50.605000,0 days 01:05:50.506000,0 days 01:06:43.905000,0 days 01:07:34.510000,287.0,261.0,,278.0,False,INTERMEDIATE,7.0,False,Haas F1 Team,0 days 01:05:20.192000,2022-10-01 13:50:20.200,1,,False,,False,False
2022,0 days 01:10:29.269000,MAG,20,,19.0,6.0,0 days 01:08:20.474000,,0 days 00:01:21.681000,0 days 00:00:48.495000,0 days 00:00:44.580000,0 days 01:08:56.244000,0 days 01:09:44.714000,0 days 01:10:29.430000,266.0,244.0,240.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 01:07:34.510000,2022-10-01 13:52:34.518,12,,False,,False,False
2022,0 days 01:12:24.044000,MAG,20,0 days 00:01:54.775000,20.0,6.0,,,0 days 00:00:30.783000,0 days 00:00:43.595000,0 days 00:00:40.397000,0 days 01:11:00.052000,0 days 01:11:43.647000,0 days 01:12:24.044000,289.0,263.0,247.0,279.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:10:29.269000,2022-10-01 13:55:29.277,1,,False,,False,True
2022,0 days 01:14:20.829000,MAG,20,0 days 00:01:56.785000,21.0,6.0,,,0 days 00:00:30.775000,0 days 00:00:45.111000,0 days 00:00:40.899000,0 days 01:12:54.819000,0 days 01:13:39.930000,0 days 01:14:20.829000,264.0,243.0,248.0,275.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:12:24.044000,2022-10-01 13:57:24.052,1,,False,,False,True
2022,0 days 01:16:12.402000,MAG,20,0 days 00:01:51.573000,22.0,6.0,,,0 days 00:00:29.559000,0 days 00:00:42.412000,0 days 00:00:39.602000,0 days 01:14:50.388000,0 days 01:15:32.800000,0 days 01:16:12.402000,289.0,265.0,249.0,282.0,True,SOFT,4.0,True,Haas F1 Team,0 days 01:14:20.829000,2022-10-01 13:59:20.837,1,,False,,False,True
2022,0 days 01:18:22.478000,MAG,20,,23.0,6.0,,0 days 01:18:22.478000,0 days 00:00:34.685000,0 days 00:00:50.028000,,0 days 01:16:47.159000,0 days 01:17:37.136000,,231.0,241.0,,250.0,False,SOFT,5.0,True,Haas F1 Team,0 days 01:16:12.402000,2022-10-01 14:01:12.410,1,,False,,False,False
2022,0 days 00:17:16.045000,HAM,44,,1.0,1.0,0 days 00:15:05.372000,,,0 days 00:00:51.004000,0 days 00:00:44.847000,,0 days 00:16:31.198000,0 days 00:17:16.082000,246.0,227.0,241.0,,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:15:05.372000,2022-10-01 13:00:05.380,1,,False,,False,False
2022,0 days 00:19:12.982000,HAM,44,0 days 00:01:56.937000,2.0,1.0,,,0 days 00:00:30.956000,0 days 00:00:45.700000,0 days 00:00:40.281000,0 days 00:17:47.001000,0 days 00:18:32.701000,0 days 00:19:12.982000,290.0,264.0,245.0,278.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:17:16.045000,2022-10-01 13:02:16.053,1,,False,,False,True
2022,0 days 00:21:30.938000,HAM,44,0 days 00:02:17.956000,3.0,1.0,,,0 days 00:00:33.466000,0 days 00:00:59.642000,0 days 00:00:44.848000,0 days 00:19:46.448000,0 days 00:20:46.090000,0 days 00:21:30.938000,241.0,205.0,244.0,280.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 00:19:12.982000,2022-10-01 13:04:12.990,12,,False,,False,True
2022,0 days 00:23:25.627000,HAM,44,0 days 00:01:54.689000,4.0,1.0,,,0 days 00:00:30.450000,0 days 00:00:44.602000,0 days 00:00:39.637000,0 days 00:22:01.388000,0 days 00:22:45.990000,0 days 00:23:25.627000,288.0,263.0,243.0,281.0,True,INTERMEDIATE,4.0,True,Mercedes,0 days 00:21:30.938000,2022-10-01 13:06:30.946,12,,False,,False,True
2022,0 days 00:25:44.775000,HAM,44,0 days 00:02:19.148000,5.0,1.0,,,0 days 00:00:36.414000,0 days 00:00:56.473000,0 days 00:00:46.261000,0 days 00:24:02.041000,0 days 00:24:58.514000,0 days 00:25:44.775000,255.0,217.0,246.0,278.0,False,INTERMEDIATE,5.0,True,Mercedes,0 days 00:23:25.627000,2022-10-01 13:08:25.635,12,,False,,False,True
2022,0 days 00:27:51.562000,HAM,44,0 days 00:02:06.787000,6.0,1.0,,0 days 00:27:43.668000,0 days 00:00:30.698000,0 days 00:00:44.440000,0 days 00:00:51.649000,0 days 00:26:15.473000,0 days 00:26:59.913000,0 days 00:27:51.562000,288.0,262.0,,282.0,False,INTERMEDIATE,6.0,True,Mercedes,0 days 00:25:44.775000,2022-10-01 13:10:44.783,21,,False,,False,False
2022,0 days 00:30:25.990000,HAM,44,,7.0,2.0,0 days 00:28:15.071000,,0 days 00:00:57.469000,0 days 00:00:51.272000,0 days 00:00:45.683000,0 days 00:28:49.087000,0 days 00:29:40.307000,0 days 00:30:26.167000,188.0,228.0,244.0,,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:27:51.562000,2022-10-01 13:12:51.570,1,,False,,False,False
2022,0 days 00:32:19.151000,HAM,44,0 days 00:01:53.161000,8.0,2.0,,,0 days 00:00:30.268000,0 days 00:00:43.664000,0 days 00:00:39.229000,0 days 00:30:56.258000,0 days 00:31:39.922000,0 days 00:32:19.151000,289.0,265.0,245.0,281.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:30:25.990000,2022-10-01 13:15:25.998,1,,False,,False,True
2022,0 days 00:34:43.206000,HAM,44,0 days 00:02:24.055000,9.0,2.0,,0 days 00:34:35.045000,0 days 00:00:35.111000,0 days 00:00:56.980000,0 days 00:00:51.964000,0 days 00:32:54.262000,0 days 00:33:51.242000,0 days 00:34:43.206000,250.0,205.0,,267.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 00:32:19.151000,2022-10-01 13:17:19.159,12,,False,,False,False
2022,0 days 00:43:08.955000,HAM,44,,10.0,3.0,0 days 00:40:55.096000,,,0 days 00:00:48.512000,0 days 00:00:51.686000,,0 days 00:42:17.269000,0 days 00:43:08.985000,240.0,229.0,245.0,,False,INTERMEDIATE,4.0,False,Mercedes,0 days 00:34:43.206000,2022-10-01 13:19:43.214,1,,False,,False,False
2022,0 days 00:45:02.855000,HAM,44,0 days 00:01:53.900000,11.0,3.0,,,0 days 00:00:30.190000,0 days 00:00:43.995000,0 days 00:00:39.715000,0 days 00:43:39.145000,0 days 00:44:23.140000,0 days 00:45:02.855000,291.0,265.0,246.0,280.0,True,INTERMEDIATE,5.0,False,Mercedes,0 days 00:43:08.955000,2022-10-01 13:28:08.963,1,,False,,False,True
2022,0 days 00:47:13.761000,HAM,44,0 days 00:02:10.906000,12.0,3.0,,0 days 00:47:05.901000,0 days 00:00:32.631000,0 days 00:00:47.466000,0 days 00:00:50.809000,0 days 00:45:35.486000,0 days 00:46:22.952000,0 days 00:47:13.761000,263.0,238.0,,272.0,False,INTERMEDIATE,6.0,False,Mercedes,0 days 00:45:02.855000,2022-10-01 13:30:02.863,1,,False,,False,False
2022,0 days 00:49:42.058000,HAM,44,0 days 00:02:28.297000,13.0,4.0,0 days 00:47:37.847000,,0 days 00:00:59.285000,0 days 00:00:47.039000,0 days 00:00:41.973000,0 days 00:48:13.046000,0 days 00:49:00.085000,0 days 00:49:42.058000,263.0,241.0,246.0,,False,INTERMEDIATE,1.0,True,Mercedes,0 days 00:47:13.761000,2022-10-01 13:32:13.769,1,,False,,False,False
2022,0 days 00:51:34.749000,HAM,44,0 days 00:01:52.691000,14.0,4.0,,,0 days 00:00:29.913000,0 days 00:00:43.546000,0 days 00:00:39.232000,0 days 00:50:11.971000,0 days 00:50:55.517000,0 days 00:51:34.749000,289.0,265.0,245.0,280.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:49:42.058000,2022-10-01 13:34:42.066,1,,False,,False,True
2022,0 days 00:53:43.541000,HAM,44,0 days 00:02:08.792000,15.0,4.0,,,0 days 00:00:34.915000,0 days 00:00:49.433000,0 days 00:00:44.444000,0 days 00:52:09.664000,0 days 00:52:59.097000,0 days 00:53:43.541000,259.0,238.0,246.0,264.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 00:51:34.749000,2022-10-01 13:36:34.757,1,,False,,False,True
2022,0 days 00:55:47.704000,HAM,44,0 days 00:02:04.163000,16.0,4.0,,0 days 00:55:39.893000,0 days 00:00:30.058000,0 days 00:00:44.328000,0 days 00:00:49.777000,0 days 00:54:13.599000,0 days 00:54:57.927000,0 days 00:55:47.704000,289.0,235.0,,280.0,False,INTERMEDIATE,4.0,True,Mercedes,0 days 00:53:43.541000,2022-10-01 13:38:43.549,1,,False,,False,False
2022,0 days 01:06:08.213000,HAM,44,,17.0,5.0,0 days 01:03:55.086000,,,0 days 00:00:48.324000,0 days 00:00:48.386000,,0 days 01:05:19.850000,0 days 01:06:08.213000,261.0,240.0,242.0,,False,SOFT,1.0,True,Mercedes,0 days 00:55:47.704000,2022-10-01 13:40:47.712,1,,False,,False,False
2022,0 days 01:08:01.295000,HAM,44,0 days 00:01:53.082000,18.0,5.0,,,0 days 00:00:30.119000,0 days 00:00:42.392000,0 days 00:00:40.571000,0 days 01:06:38.332000,0 days 01:07:20.724000,0 days 01:08:01.295000,290.0,264.0,248.0,281.0,True,SOFT,2.0,True,Mercedes,0 days 01:06:08.213000,2022-10-01 13:51:08.221,1,,False,,False,True
2022,0 days 01:09:52.314000,HAM,44,0 days 00:01:51.019000,19.0,5.0,,,0 days 00:00:29.460000,0 days 00:00:41.817000,0 days 00:00:39.742000,0 days 01:08:30.755000,0 days 01:09:12.572000,0 days 01:09:52.314000,288.0,260.0,250.0,284.0,True,SOFT,3.0,True,Mercedes,0 days 01:08:01.295000,2022-10-01 13:53:01.303,1,,False,,False,True
